,word,counted
165,맞이,18
166,프로,18
167,기대,18
168,머리,18
169,테이블,18
170,파티,18
171,가지,18
172,사용,18
173,편의점,18
174,반찬,18
175,숙박,18
176,영상,17
177,여유,17
178,하기,17
179,행복,17
180,분이,17
181,정식,17
182,모양,17
183,판매,17
184,교육,17
185,개인,17
186,정리,17
187,상태,17
188,강원,17
189,이제,17
190,서빙,16
191,교리,16
192,휴가,16
193,경우,16
194,패키지,16
195,여명,16
196,관심,16
197,운영,16
198,국수,16
199,일환,16
200,선택,16
201,낙산사,16
202,오프,16
203,재미,16
204,매운탕,16
205,설치,15
206,닭강정,15
207,일요,15
208,손님,15
209,망고,15
210,시설,15
211,만족,15
212,종일,15
213,터미널,15
214,해먹,15
215,부분,15
216,방문,15
217,포토,15
218,평일,14
219,게스트,14
220,소리,14
221,블로그,14
222,상황,14
223,조이,14
224,기억,14
225,튀김,14
226,중간,14
227,어제,14
228,오빠,14
229,초보자,14
230,방향,14
231,오른쪽,14
232,주차,14
233,진행,14
234,일상,14
235,사이,14
236,후기,14
237,마린,14
238,어선,14
239,코어,13
240,취미,13
241,건물,13
242,옥수수,13
243,나라,13
244,철이,13
245,오징어,13
246,감동,13
247,용품,13
248,검색,13
249,순두부,13
250,확인,13
251,아이들,13
252,기본,13
253,화장실,13
254,낭만,13
255,생선,13
256,카메라,13
257,무인도,13
258,시공,13
259,대박,13
260,크림,13
261,마무리,12
262,운전,12
263,전날,12
264,장착,12
265,왼쪽,12
266,나물,12
267,당일치기,12
268,놀이터,12
269,예전,12
270,덕분,12
271,지역,12
272,이서,12
273,모래,12
274,버섯,12
275,태양,12
276,구리,12
277,조금,12
278,연휴,12
279,트레이닝,12
280,구매,12
281,이유,12
282,고속도로,12
283,오노,12
284,안내,12
285,장면,12
286,주재,12
287,해결,12
288,참고,12
289,네이버,12
290,바닥,12
291,국도,12
292,얼마,11
293,힐링,11
294,기상,11
295,동해대로,11
296,감상,11
297,인테리어,11
298,이후,11
299,형님,11
300,천원,11
301,모텔,11
302,고고,11
303,입문,11
304,한참,11
305,감자,11
306,퍼스널 트레이너,11
307,내일,11
308,음료,11
309,테이크,11
310,안녕하세요,11
311,좋아서,11
312,오픈,11
313,요리,11
314,구이,11
315,정보,11
316,대여,11
317,가드,11
318,다리,11
319,야외,11
320,첫날,11
321,단체,11
322,왁스,11
323,사서,10
324,인당,10
325,영동,10
326,액션,10
327,타임,10
328,노래,10
329,보트,10
330,코코,10
331,얘기,10
332,계획,10
333,타이밍,10
334,발견,10
335,중심,10
336,남은,10
337,미스터리,10
338,조현,10
339,파스타,10
340,업체,10
341,한장,10
342,산책,10
343,순간,10
344,내년,10
345,남편,10
346,가시,10
347,나름,10
348,마니,10
349,아이,10
350,지인,10
351,비밀,10
352,김치,10
353,내역,10
354,앞바다,10
355,인증,10
356,수트,10
357,성수기,10
358,에세이,10
359,관광객,10
360,시즌,10
361,볶음,9
362,선장,9
363,한계령,9
364,고생,9
365,이론,9
366,시기,9
367,목적,9
368,얼굴,9
369,인사,9
370,더덕,9
371,폴더,9
372,튜브,9
373,난리,9
374,바위,9
375,소요,9
376,일차,9
377,내부,9
378,기회,9
379,불고기,9
380,피곤,9
381,흡입,9
382,한국,9
383,가을,9
384,행사,9
385,대한민국,9
386,낚시,9
387,픽업,9
388,차차,9
389,여자,9
390,형제,9
391,바닷물,9
392,걱정,9
393,초당,9
394,일행,9
395,9월,9
396,전국,9
397,다행,9
398,말씀,9
399,커플,9
400,건강,9
401,하우스,9
402,만큼,9
403,양념,9
404,샤워실,9
405,금요일,9
406,무료,9
407,고민,9
408,한번,8
409,기압,8
410,한곳,8
411,장판,8
412,위험,8
413,시장,8
414,10분,8
415,가게,8
416,휴식,8
417,수준,8
418,핸드폰,8
419,라이,8
420,스팟,8
421,포함,8
422,해안,8
423,일요일,8
424,정신,8
425,코스,8
426,된장,8
427,모닝,8
