,word,counted
762,가능,22
763,동영상,22
764,흡입,22
765,엄지,22
766,시골,22
767,와우,22
768,장점,22
769,음료,22
770,황태,22
771,인원수,22
772,아이스,22
773,기사,22
774,짬뽕,22
775,관계,22
776,바라,22
777,참가자,22
778,리필,22
779,꽁치,22
780,동반,22
781,성인,22
782,볶음밥,22
783,현장,22
784,온천,22
785,햇살,22
786,스노클링,22
787,산낙지,21
788,발전,21
789,대비,21
790,명물,21
791,자신,21
792,인용,21
793,자유,21
794,한장,21
795,아쿠아,21
796,공수,21
797,클릭,21
798,전문점,21
799,폭풍,21
800,가면,21
801,한계령,21
802,연락,21
803,절경,21
804,자연휴양림,21
805,성공,21
806,영상,21
807,금요일,21
808,시원,21
809,집중,21
810,수준,21
811,맞이,21
812,오토,21
813,길이,21
814,가평,21
815,지방,21
816,세번,21
817,클럽,21
818,피로,21
819,조심,21
820,대관령,21
821,링크,21
822,언니,21
823,호로,21
824,환상,21
825,종일,21
826,가자,21
827,5월,21
828,저번,21
829,표현,21
830,외옹치항,20
831,단맛,20
832,된장,20
833,안고,20
834,이정,20
835,2시,20
836,지정,20
837,기도,20
838,하나로,20
839,10월,20
840,수도,20
841,감자전,20
842,골든,20
843,터널,20
844,수심,20
845,로비,20
846,송천,20
847,무리,20
848,캠핑장,20
849,구비,20
850,진리,20
851,청정,20
852,센타,20
853,대한민국,20
854,감동,20
855,계란,20
856,최대,20
857,이해,20
858,인해,20
859,어항,20
860,출조,20
861,의상대,20
862,상상,20
863,노력,20
864,출연,20
865,내음,20
866,터미널,20
867,식구,20
868,고장,19
869,메밀,19
870,사업,19
871,커플,19
872,원조,19
873,국도,19
874,과자,19
875,기록,19
876,약수,19
877,유일,19
878,장면,19
879,감칠맛,19
880,사천,19
881,8월,19
882,배달,19
883,사계절,19
884,사리,19
885,이불,19
886,삼겹살,19
887,향기,19
888,타기,19
889,안길,19
890,공사,19
891,스카이,19
892,사가,19
893,쌈장,19
894,인정,19
895,레저,19
896,얼음,19
897,도구,19
898,목적,19
899,어종,19
900,난리,19
901,수면,19
902,먹이,19
903,과일,19
904,초고추장,19
905,숟가락,19
906,관람,19
907,야경,19
908,나니,19
909,식혜,19
910,초보자,18
911,사전,18
912,대가,18
913,소화,18
914,아메리카노,18
915,남녀노소,18
916,조합,18
917,시절,18
918,가요,18
919,우측,18
920,충전,18
921,싸인,18
922,튜브,18
923,종합,18
924,활동,18
925,에어컨,18
926,편리,18
927,.net,18
928,택시,18
929,낭만,18
930,노을,18
931,배로,18
932,이기,18
933,인줄,18
934,단골,18
935,해먹,18
936,냉면,18
937,어머니,18
938,쉼터,18
939,한번쯤,18
940,외국인,18
941,햇빛,18
942,앞으로,18
943,고생,18
944,광정리,18
945,천국,18
946,생선회,18
947,개월,18
948,연예인,18
949,시가,18
950,게살,18
951,자전거,18
952,미끼,18
953,7월,18
954,김밥,18
955,나라,18
956,진호,18
957,고구마,18
958,회원,17
959,점심시간,17
960,아기,17
961,이란,17
